plot_number,Date,ID,mAqI,mAqE,mtqE,mAqM,mtqM,maxNPQ,Ta,VPD,Precip,Fsd,Ta_7day,VPD_7day,Precip_7day,Fsd_7day,Precip_cum,year,plot_number_year,Date_num
119,2021-06-24,NAM29,0.44223323266666664,2.432463141,1.6494,1.141855068,25.7923,4.016666666666667,-1.4860188742034255,-0.8204471491521361,2.758407472626819,-1.6792568913975372,-1.1407154046386219,0.6453434771163088,0.46952634849685665,-0.9225733171225189,-0.8163990379411903,2021,119_2021,-1.0278192041346077
119,2022-07-12,NAM39,0.6547109123333333,1.792280579,0.8031,1.5996424696666667,24.41743333333333,4.046666666666667,0.0815566202665785,1.8894154051611827,-0.5431816514347046,1.645197184608082,0.7529157960053651,0.5534146037295963,0.12159289139050788,0.3472299634585683,-1.2118618423088867,2022,119_2022,1.0228330333518132
119,2021-07-13,NAM29,0.508350572,1.7422531386666666,1.1522466666666666,1.9196243806666666,22.96206666666667,4.17,-0.6546301262777727,-0.7154608297827642,-0.5431816514347046,0.16374149473205005,-1.0686686066652171,-1.336770977990057,-0.522728325633863,-1.0956552677147309,0.8453336936288064,2021,119_2021,-0.9260897197684407
119,2021-07-20,NAM29,0.573365117,1.8074162539999998,1.4601333333333333,1.679080404,20.87033333333333,4.06,-0.3268387952909119,0.30510026218637826,-0.5431816514347046,0.39267761194914014,-0.7996184607684895,-1.03833880236649,-0.2528293268860443,-0.8228785876056652,1.098784917375684,2021,119_2021,-0.8886104360545897
119,2022-07-26,NAM39,0.8984148606666666,1.8605586763333333,1.1103,1.2600515796666667,23.321566666666666,4.019,-1.4769588017150492,-1.4894787450480875,-0.474508597654225,-1.7704218055511878,0.5881310689221091,0.31088031608610933,-0.9057414934418028,-0.7136157775996408,-1.030156052521485,2022,119_2022,1.0977916007795152
119,2021-07-28,NAM29,0.8359758660000001,1.3881553275,1.2852000000000001,1.5304979095,29.38485,3.755,0.5133046294761627,-0.35947373786358255,-0.5431816514347046,0.4475350652351061,1.2213633111432967,-0.052859089472616645,-0.48263722768918743,1.2097415995831737,1.2730942706724184,2021,119_2021,-0.8457769689530457
119,2022-07-06,NAM39,0.26519363949999997,1.823772485,1.7106,1.9133027905,26.25385,4,1.9816469000250903,2.020156780443473,-0.5431816514347046,0.342420627641271,1.9674059858753663,3.2449730817821134,-0.9644463154040351,1.7075997427866596,-1.5942576088764038,2022,119_2022,0.9907079330256551
119,2021-07-07,NAM29,0.291515361,2.168541069,1.5241,1.779702202,23.5673,4.24,0.6410618068226287,0.2938168351811269,-0.36093393178650857,0.3562391579092268,-0.4410944994062643,0.30579305345886804,0.3893441526075056,1.825119740496843,0.701842825709854,2021,119_2021,-0.9582148200945987
119,2021-08-11,NAM29,1.0302576756666666,1.367308999,1.2316333333333334,1.5454742143333333,29.333199999999998,3.9433333333333334,1.6430649244746727,0.5450399976644431,-0.5431816514347046,0.2273061631868581,0.6757188534826407,-0.5616504292858328,-0.7911954994269006,0.12801918598449086,1.4146127555271923,2021,119_2021,-0.7708184015253435
119,2022-08-20,NAM39,0.387254604,2.027796202,1.3131,1.824803335,22.4643,4.24,-1.1513052451431882,-0.6071912520719496,1.828679975291094,-0.34436689045554997,-1.8853749860972968,0.03248274425153715,-0.3143977987578387,0.1687617027022186,-0.13395449773558926,2022,119_2022,1.2316461854718403
119,2022-08-04,NAM39,1.0586113634999998,1.76982535,0.70414,1.0365714065,27.86725,3.865,0.5234234036164218,-0.2478080597954612,-0.09680680186158665,0.1655651297674123,-0.4476227182455092,0.051188798155198556,0.7229593605606408,0.26074304398912485,-0.43474291502274,2022,119_2022,1.1459792512687523
120,2021-06-30,NAM3,0.409196725,2.166536556,0.94247,1.274263735,15.8404,3.85,-0.009634519913518819,-1.0459346628128385,0.513326868264983,-1.2521555732792384,0.6387272807550961,-1.01550813256878,2.9365606964572875,-1.5429794315635699,0.22723815089201369,2021,120_2021,-0.9956941038084497
120,2022-07-12,NAM25,0.263275294,1.8708331493333334,0.9617,2.1558480883333333,21.118533333333332,4.29,0.0815566202665785,1.8894154051611827,-0.5431816514347046,1.645197184608082,0.7529157960053651,0.5534146037295963,0.12159289139050788,0.3472299634585683,-1.2118618423088867,2022,120_2022,1.0228330333518132
120,2022-07-19,NAM25,0.342248225,1.8026688953333334,1.4712333333333334,1.838216023,34.79143333333334,3.9833333333333334,-9.816399923040428e-4,0.8135025976319359,-0.5431816514347046,1.3231995177707159,0.024833266342994726,-0.05020684827302448,-0.5442056995609819,-0.026933219362219613,-1.0587556069520667,2022,120_2022,1.060312317065664
120,2021-07-20,NAM3,0.52869004,1.8133694390000001,1.29755,1.727977039,19.8186,4.07,-0.3268387952909119,0.30510026218637826,-0.5431816514347046,0.39267761194914014,-0.7996184607684895,-1.03833880236649,-0.2528293268860443,-0.8228785876056652,1.098784917375684,2021,120_2021,-0.8886104360545897
120,2022-07-26,NAM25,0.539362422,2.1047126735,0.95474,1.2351370725,23.1543,3.87915,-1.4769588017150492,-1.4894787450480875,-0.474508597654225,-1.7704218055511878,0.5881310689221091,0.31088031608610933,-0.9057414934418028,-0.7136157775996408,-1.030156052521485,2022,120_2022,1.0977916007795152
120,2021-07-28,NAM3,0.3066290315,1.980179674,1.0751,2.0731147615000003,31.75705,4.359999999999999,0.5133046294761627,-0.35947373786358255,-0.5431816514347046,0.4475350652351061,1.2213633111432967,-0.052859089472616645,-0.48263722768918743,1.2097415995831737,1.2730942706724184,2021,120_2021,-0.8457769689530457
120,2021-07-07,NAM3,0.353445098,2.237875764,1.1755,1.678655935,17.0847,4.27,0.6410618068226287,0.2938168351811269,-0.36093393178650857,0.3562391579092268,-0.4410944994062643,0.30579305345886804,0.3893441526075056,1.825119740496843,0.701842825709854,2021,120_2021,-0.9582148200945987
120,2021-08-11,NAM3,0.420003929,1.846392194,1.1540666666666668,1.8434252426666666,23.36,4.109999999999999,1.6430649244746727,0.5450399976644431,-0.5431816514347046,0.2273061631868581,0.6757188534826407,-0.5616504292858328,-0.7911954994269006,0.12801918598449086,1.4146127555271923,2021,120_2021,-0.7708184015253435
120,2022-08-04,NAM25,0.7558647086666667,1.821485032,0.2515596666666667,1.3093243066666667,24.3276,3.8866666666666667,0.5234234036164218,-0.2478080597954612,-0.09680680186158665,0.1655651297674123,-0.4476227182455092,0.051188798155198556,0.7229593605606408,0.26074304398912485,-0.43474291502274,2022,120_2022,1.1459792512687523
121,2021-06-24,NAM12,0.32623126133333336,2.245635908,1.4668999999999999,1.5102635956666668,15.9975,4.083333333333333,-1.4860188742034255,-0.8204471491521361,2.758407472626819,-1.6792568913975372,-1.1407154046386219,0.6453434771163088,0.46952634849685665,-0.9225733171225189,-0.8163990379411903,2021,121_2021,-1.0278192041346077
121,2021-06-30,NAM12,0.238169925,1.8567354205000002,1.01581,1.6001833505,40.4242,3.6950000000000003,-0.009634519913518819,-1.0459346628128385,0.513326868264983,-1.2521555732792384,0.6387272807550961,-1.01550813256878,2.9365606964572875,-1.5429794315635699,0.22723815089201369,2021,121_2021,-0.9956941038084497
121,2022-07-12,NAM33,0.372345469,1.8742127444999999,0.660655,1.643440346,29.80355,3.89,0.0815566202665785,1.8894154051611827,-0.5431816514347046,1.645197184608082,0.7529157960053651,0.5534146037295963,0.12159289139050788,0.3472299634585683,-1.2118618423088867,2022,121_2022,1.0228330333518132
121,2021-07-13,NAM12,0.4024654283333333,1.8123014676666667,1.7116666666666667,1.5431469146666668,23.2356,3.7566666666666664,-0.6546301262777727,-0.7154608297827642,-0.5431816514347046,0.16374149473205005,-1.0686686066652171,-1.336770977990057,-0.522728325633863,-1.0956552677147309,0.8453336936288064,2021,121_2021,-0.9260897197684407
121,2022-07-19,NAM33,0.03332855533333333,1.9444724629999999,0.93158,1.825555724,46.87923333333333,3.8033333333333332,-9.816399923040428e-4,0.8135025976319359,-0.5431816514347046,1.3231995177707159,0.024833266342994726,-0.05020684827302448,-0.5442056995609819,-0.026933219362219613,-1.0587556069520667,2022,121_2022,1.060312317065664
121,2021-07-20,NAM12,0.4895084045,1.8216839595,1.3468499999999999,1.8045258385,26.18645,4.115,-0.3268387952909119,0.30510026218637826,-0.5431816514347046,0.39267761194914014,-0.7996184607684895,-1.03833880236649,-0.2528293268860443,-0.8228785876056652,1.098784917375684,2021,121_2021,-0.8886104360545897
121,2022-07-26,NAM33,0.3458263466666667,2.317120542,0.9319933333333333,1.1019585436666666,17.367633333333334,3.7648333333333333,-1.4769588017150492,-1.4894787450480875,-0.474508597654225,-1.7704218055511878,0.5881310689221091,0.31088031608610933,-0.9057414934418028,-0.7136157775996408,-1.030156052521485,2022,121_2022,1.0977916007795152
121,2021-07-28,NAM12,0.207924244,2.433167372,1.6935,1.720345955,35.4661,4.36,0.5133046294761627,-0.35947373786358255,-0.5431816514347046,0.4475350652351061,1.2213633111432967,-0.052859089472616645,-0.48263722768918743,1.2097415995831737,1.2730942706724184,2021,121_2021,-0.8457769689530457
121,2022-07-06,NAM33,0.104805745,2.198988875,1.5044,1.646914334,26.7998,3.95,1.9816469000250903,2.020156780443473,-0.5431816514347046,0.342420627641271,1.9674059858753663,3.2449730817821134,-0.9644463154040351,1.7075997427866596,-1.5942576088764038,2022,121_2022,0.9907079330256551
121,2021-07-07,NAM12,0.408015758,1.91727559,1.0103,1.844592196,14.0214,4.17,0.6410618068226287,0.2938168351811269,-0.36093393178650857,0.3562391579092268,-0.4410944994062643,0.30579305345886804,0.3893441526075056,1.825119740496843,0.701842825709854,2021,121_2021,-0.9582148200945987
121,2021-08-11,NAM12,0.6877057423333334,1.4784070706666668,1.1716433333333334,1.4803481216666667,19.492266666666666,3.6466666666666665,1.6430649244746727,0.5450399976644431,-0.5431816514347046,0.2273061631868581,0.6757188534826407,-0.5616504292858328,-0.7911954994269006,0.12801918598449086,1.4146127555271923,2021,121_2021,-0.7708184015253435
121,2022-08-04,NAM33,0.232041542,2.1044981656666666,1.1807833333333333,1.4705277083333332,31.573366666666665,3.8066666666666666,0.5234234036164218,-0.2478080597954612,-0.09680680186158665,0.1655651297674123,-0.4476227182455092,0.051188798155198556,0.7229593605606408,0.26074304398912485,-0.43474291502274,2022,121_2022,1.1459792512687523
122,2021-06-24,NAM17,0.22100007833333332,2.0585612053333335,0.81565,1.6437925036666667,22.3069,3.9233333333333333,-1.4860188742034255,-0.8204471491521361,2.758407472626819,-1.6792568913975372,-1.1407154046386219,0.6453434771163088,0.46952634849685665,-0.9225733171225189,-0.8163990379411903,2021,122_2021,-1.0278192041346077
122,2021-06-30,NAM17,0.5824600965,1.835829923,1.2536,1.4265746044999998,21.4674,3.8449999999999998,-0.009634519913518819,-1.0459346628128385,0.513326868264983,-1.2521555732792384,0.6387272807550961,-1.01550813256878,2.9365606964572875,-1.5429794315635699,0.22723815089201369,2021,122_2021,-0.9956941038084497
122,2022-07-12,NAM23,0.217491595,1.827258622,0.8444,1.775265219,28.44525,3.8200000000000003,0.0815566202665785,1.8894154051611827,-0.5431816514347046,1.645197184608082,0.7529157960053651,0.5534146037295963,0.12159289139050788,0.3472299634585683,-1.2118618423088867,2022,122_2022,1.0228330333518132
122,2021-07-13,NAM17,0.202657205,1.886603155,1.0446,2.010911156,32.324,4.1,-0.6546301262777727,-0.7154608297827642,-0.5431816514347046,0.16374149473205005,-1.0686686066652171,-1.336770977990057,-0.522728325633863,-1.0956552677147309,0.8453336936288064,2021,122_2021,-0.9260897197684407
122,2022-07-19,NAM23,0.38246614833333337,1.8260905313333333,1.1673333333333333,1.8546729653333334,33.483533333333334,4.0633333333333335,-9.816399923040428e-4,0.8135025976319359,-0.5431816514347046,1.3231995177707159,0.024833266342994726,-0.05020684827302448,-0.5442056995609819,-0.026933219362219613,-1.0587556069520667,2022,122_2022,1.060312317065664
122,2022-07-26,NAM23,0.54534563,2.139099166,0.94818,1.2392283453333333,22.014666666666667,3.9236666666666666,-1.4769588017150492,-1.4894787450480875,-0.474508597654225,-1.7704218055511878,0.5881310689221091,0.31088031608610933,-0.9057414934418028,-0.7136157775996408,-1.030156052521485,2022,122_2022,1.0977916007795152
122,2021-07-28,NAM17,0.3906159586666667,1.9510582773333334,1.2950333333333333,1.945103838,38.451633333333334,4.286666666666666,0.5133046294761627,-0.35947373786358255,-0.5431816514347046,0.4475350652351061,1.2213633111432967,-0.052859089472616645,-0.48263722768918743,1.2097415995831737,1.2730942706724184,2021,122_2021,-0.8457769689530457
122,2021-07-07,NAM17,0.42519126,1.6972987753333333,0.89786,1.690803323,51.093333333333334,3.813333333333333,0.6410618068226287,0.2938168351811269,-0.36093393178650857,0.3562391579092268,-0.4410944994062643,0.30579305345886804,0.3893441526075056,1.825119740496843,0.701842825709854,2021,122_2021,-0.9582148200945987
122,2021-08-11,NAM17,0.4919447116666667,2.0254800966666666,1.3669,1.3855012506666666,17.073333333333334,3.9033333333333333,1.6430649244746727,0.5450399976644431,-0.5431816514347046,0.2273061631868581,0.6757188534826407,-0.5616504292858328,-0.7911954994269006,0.12801918598449086,1.4146127555271923,2021,122_2021,-0.7708184015253435
122,2022-08-20,NAM23,0.229925795,2.142565636,1.4226,1.757479666,22.2788,4.13,-1.1513052451431882,-0.6071912520719496,1.828679975291094,-0.34436689045554997,-1.8853749860972968,0.03248274425153715,-0.3143977987578387,0.1687617027022186,-0.13395449773558926,2022,122_2022,1.2316461854718403
