pitcher,batter,events,launch_speed,launch_angle,spray_angle
502042,641531,b1,95.2,9,24.1143025170282
641816,663647,out,93.4,24,9.36431663934101
596043,649557,out,79,3,-17.1329067797123
457915,570731,out,98.1,26,-3.73436983153368
592773,519203,out,72.3,-26,38.6576102343914
621111,594838,b2,103.2,12,-41.6657644195206
472551,502481,out,53.4,-16,-13.2198358585664
543169,475174,out,89,19,5.69958511905063
425844,624415,out,87.4,51,-38.1075768775149
543606,516782,out,80,69,16.4006616053504
607625,621446,b1,100.3,6,-5.43902519115643
468504,592518,b2,106.7,3,40.5848927905858
571760,607680,b2,100,-1,-50.2562399295658
448306,514888,out,94.2,26,8.35610753780116
640464,666185,out,95.4,24,-5.20968439017084
663465,640457,b2,107.5,17,6.67823163708856
592644,592669,out,95.8,-6,-25.0010498672457
621111,430945,b1,70.7,28,-6.25297240663366
554340,573262,b4,105.2,31,44.8135314258206
641778,656582,out,67.5,-34,21.8039154249223
628317,475253,b1,106,9,21.5056487343063
527055,467092,b1,84.4,18,-29.6283857969625
592662,650402,out,93.3,50,20.35163134318
596133,605137,out,97.1,38,-23.6422379828908
570666,621043,out,80,69,36.622063923278
605164,430832,out,79.4,6,44.4628501346227
650895,594828,out,84.9,59,9.19561781032731
572193,445055,b2,94,16,-20.9813135434665
605400,594694,out,97,-6,-8.16309774170008
640444,621020,out,91.8,63,1.81657897574619
676766,656941,out,104.2,2,10.1579779875901
664641,425783,b1,70.3,13,-10.7009364937654
660623,500743,out,88.6,-22,-26.2682853372499
467100,545341,b4,103.8,27,16.059079741505
605164,641487,out,94.9,-6,-3.33493959447591
663554,680777,out,108.9,19,-34.984374644892704
523260,592450,out,90.8,-2,-14.0712127186863
457918,572191,b2,109.4,19,-9.29422920366778
628317,592450,out,94.5,50,16.0832060778298
656302,624413,out,79.1,6,-31.243276222375
593423,527038,out,87.6,40,-7.71620107042059
457918,593160,out,80.6,11,14.7405155128105
641745,600524,out,65.4,3,-22.0388804494698
543883,593700,out,72.2,-36,44.3179396068273
518886,408045,out,94.7,48,-35.9813414357789
547943,624424,out,94.3,57,-46.6256931337033
506433,503556,out,86.6,-4,14.033709825958
601713,596142,b4,105.5,38,28.269911871485
543101,502671,out,80,69,-37.1443605798608
669060,458015,out,99.7,47,3.99371846048364
543294,642715,out,62.3,69,75.8668094511371
592130,621020,b4,104,27,-1.52313532408644
476454,641598,b1,90.7,10,31.9929274235191
641447,624413,out,86,-4,-31.4375018679234
594795,542583,b2,101,23,23.3655678063793
660271,500871,out,97.2,9,25.002673199348
592716,657656,b4,104.1,31,-37.1196790883421
661269,642547,out,71.3,9,32.6459608528015
605164,545361,out,80,69,24.6997972975577
543294,571980,out,99.7,23,21.8701022666582
457915,542255,out,91.1,27,35.7955580036243
543557,657557,b3,100,28,22.8068059234225
605135,664058,b2,94.4,4,45.8812445204719
571927,608365,out,83.5,-35,0.982030847751005
592332,624585,out,109.9,-4,-22.395637919064
520980,608348,out,95.1,29,11.0945738568402
572143,663757,out,96.3,35,-12.6384266276338
672773,605141,out,56.9,9,44.4372916866366
621381,445055,out,93.4,21,-1.60975182066786
608566,518735,out,76.1,-51,33.535893047398
607536,605548,out,58.2,-66,28.7007049563376
519443,543309,out,88.7,32,-34.5515441977292
543548,435062,b1,88.4,4,-1.03325240881264
656464,663656,out,98.6,9,47.0424735800504
605388,518692,b1,93.2,11,22.7695482488962
518452,541650,out,35.8,-46,6.48307369289708
642073,527038,out,88.8,40,-23.0792166255004
605359,656811,out,101,-1,29.1959710996203
501985,608070,out,92.6,-33,-12.0395131106909
458677,571970,out,100.4,19,-0.471117401900465
642701,570731,out,52.7,33,-14.623671068298
547943,572233,out,92.2,32,-4.49515152283991
605388,649557,out,80.2,36,26.7480251659678
621242,543484,out,80,69,88.1864914608341
593619,605119,out,69.1,-47,-42.313085335647
608328,541645,out,79.2,28,6.82639966725991
554430,518595,out,96.2,-23,-24.7405348686398
607536,594987,out,89.6,-4,-15.2832198946089
543037,546991,out,80,69,43.7875719100555
641745,544725,out,83.6,53,-37.9046683835907
474463,605137,out,71.4,-46,-43.7269699799433
666808,607208,out,78.8,28,31.7945350407208
453562,592885,out,93.7,50,-5.40916863472629
547749,605137,out,96.7,28,7.87993895094039
474463,571830,b4,107.4,19,-19.135898918853
642558,641820,b1,103.5,-23,2.34129060527584
518633,596019,out,74.3,68,-22.7304488057739
457918,595978,out,80.1,39,-24.8552692943298
669456,521692,b1,105.7,3,-3.60303245526298
579328,462101,out,91.8,-1,20.8713839974365
506433,605548,b1,95.5,11,-4.64303555630963
608379,596059,b1,57.7,-23,-42.2679155498947
605218,592567,b1,75.8,26,-23.2334177459507
471911,656941,out,81.7,52,35.281524247694
468504,456488,b1,102.1,-19,0.503218734969194
571656,614177,out,98.2,30,-14.4895616780211
519242,488726,out,91.1,43,-19.1692094304399
503285,600474,b1,75.1,-22,14.1358744497408
543243,592885,out,73,-45,16.46001481204
623149,621002,out,62.7,-6,-23.7186305139619
474463,596019,b1,90.1,14,-8.59433888910983
596001,553988,out,93,32,-16.2028841606501
656546,547989,out,41.3,-75,-1.8289916207943
502624,645277,out,92.8,5,47.7602598736844
593958,491696,b1,98.1,13,34.4530002336227
448802,493329,out,82.9,-21,-41.2462915613469
518633,591720,b1,75.1,3,-30.9466277494708
608337,514917,out,63.8,64,-54.034476035766
573064,605255,out,80,69,42.158206074007
456034,578428,out,84.1,21,15.7336909944184
489119,641355,b1,91.6,-25,-15.9149288787509
457918,656669,out,100.1,37,-6.99122879014123
474463,542979,out,91.5,36,11.4962799367202
543118,446308,out,87.3,57,-55.8822813635488
664285,571771,b1,99.1,-10,-31.6667990578542
656257,596748,out,100.6,-8,17.9744048747221
456501,608566,out,87.1,4,-34.9760990185234
621261,457705,out,80,69,-2.5019156023438
596271,640461,out,97.4,-16,9.70834009844903
641941,457759,b2,98.1,25,-38.0915733814892
641771,444489,b1,95.9,11,4.32597097684866
622097,594809,out,67.8,6,47.0609081842431
461325,435522,out,72.7,33,34.3422471111262
471911,435079,out,89.4,-6,-15.2098634060771
501789,471865,out,44.3,35,-11.9533393437059
502190,425783,out,89.5,-18,33.7931405508592
489265,542303,out,76.8,8,-11.5037440967874
571666,572816,out,90.8,52,0.150791702478359
663432,660670,out,80,69,12.2180569532617
641745,543760,b3,101.4,18,13.7557081959518
542882,605612,b1,90.7,15,-10.6532376765959
592340,500743,out,94.5,-17,21.9554109212384
518617,594809,b1,81.4,-4,1.50610536828285
502043,543401,out,94,-6,2.90539346852301
675916,680776,b1,87.7,8,-21.1411945962426
488768,592387,out,87.7,52,16.8186835849725
592826,624641,out,100.8,19,-20.8981359927994
608566,572041,b1,104.9,-4,-1.90042131500033
663770,545358,out,101.4,23,13.7400702985154
543391,624424,out,80.2,60,-54.0967560635752
542881,575929,out,82.9,-21,10.7562335527607
643615,592450,b4,111.9,29,-0.429054321835822
622694,608700,out,55.6,-57,11.6507612060844
605359,656941,b1,98.4,16,34.6965465553767
608344,571431,out,56.4,44,38.0185890297359
452657,664056,b1,89.5,3,-2.95530743279343
543243,545350,out,102.2,35,14.1001351527657
472610,542303,b1,110.1,-14,0.594287579495839
571666,643217,out,94,-11,27.5468582824949
554340,488671,b1,99.3,17,4.61049161437789
543935,592567,out,81.9,62,-24.263685119089
453281,605233,out,103.9,-17,27.1524285949256
642607,605288,out,96,3,32.314711613623
594798,663586,b4,101.9,27,-16.2876928242228
607188,592743,b2,105.4,17,-15.4932111813352
519455,608324,out,94.9,5,-14.8799156683338
605288,408234,out,83.1,-17,-21.6524103682421
608371,621028,out,90.5,44,-9.63359512128304
663554,596146,b2,107.6,5,50.279724594357
621345,553993,out,94,6,-21.14737648533
605151,518735,out,76.2,-17,-36.4966746033421
607200,578428,b1,103.8,14,6.36218839691217
606167,605480,b2,99.2,-24,-46.7865960631214
112526,435063,out,80,69,39.4234570501749
592865,643396,out,69.2,-7,-36.3645774868713
570240,501981,out,93.8,26,14.1162872675647
621244,543543,out,95.9,29,-36.1505530074619
605446,547180,b1,108.6,-1,22.790590841785
605154,518792,b1,75.5,17,36.4053966066942
547179,641933,out,63,-31,-13.6233486405336
547888,642851,out,80,69,-8.3842080458193209
433587,641432,out,107,-7,46.8524602404416
518566,641553,out,96.2,-34,-14.7486401989846
592826,542303,out,81.3,-7,-30.7942428860964
450212,446653,out,86.2,55,6.80444228742917
458681,593160,b1,80.6,7,-32.3902880776699
675921,645302,out,81.6,78,-68.2516257772852
453562,519346,b1,87.9,13,-29.0831767086222
543557,614173,out,82.9,-21,29.1702465896911
598271,607345,b1,98,12,-22.9501002160692
503449,670032,b1,29.5,-51,-44.8835453239545
444468,502517,out,69,-7,22.8930075194419
663556,623993,b1,85.4,15,31.919178835436
547943,519317,b1,113.4,1,24.2724658095646
641793,608700,out,83.5,48,41.2793023389948
501985,572287,out,72.5,61,-24.5478279368852
608379,642165,out,83.3,-7,31.8093892877932
681911,641857,out,91.3,34,-33.8172305860476
593423,641924,out,90.2,63,51.9642542019995
547973,493329,b1,101,5,-27.1451188628179
571561,523253,out,82,-14,-16.2185599000776
596001,592348,out,80,69,-84.3204861022824
595191,150029,out,90.3,-26,-20.3905056205216
605400,621020,b4,104.6,25,-23.9431954156387
519393,650490,b4,102.8,27,-16.68128939612
641745,596146,out,109.3,16,38.5299045897697
598271,457708,out,75.2,10,-7.68801617555979
593833,460075,out,93.3,-14,22.4199332688851
453343,545121,out,82.9,-21,-10.6423033201089
664042,606299,out,94.6,-5,-19.9379917442056
605135,592206,out,106.3,-4,-24.4797263113192
641745,621550,out,99.1,22,4.73691598574546
592767,607043,out,101.8,-10,22.4483934647088
623430,543760,out,98.7,32,-19.101831766218
456379,134181,b1,86.9,-13,-6.21308828593299
641571,595909,out,82.4,39,-16.7615610790631
572703,608577,b1,65.7,37,-31.6651278485096
650893,500871,out,92.7,-24,-22.2124932270992
592644,600869,out,93.9,41,-8.07980509386421
656557,650402,out,83.7,8,11.2678109748906
642232,503556,b1,69,15,12.6282917854356
622780,596056,b1,95.5,12,13.393920961433
642231,514888,b1,70.5,24,20.8681616062274
598286,543228,out,95,-1,-22.5112050770019
608717,592348,out,104.2,19,-12.7301846800964
502171,475253,out,85.4,-22,27.732910528608
488768,572821,out,82.9,-21,-8.61922135406987
650644,622682,out,79.9,47,-32.6936805505819
606273,543333,b1,99.2,8,34.9396781409963
656288,593934,b4,106.4,37,-33.0568276769313
542881,571970,b4,102.6,23,29.222116109657
605276,609280,b1,101.9,9,-2.29713964625629
606965,623520,b1,97.1,4,-27.3148639013995
606273,649966,out,61.3,-50,-16.9705402113217
453385,502671,b1,102.8,-6,0.435343063044912
571863,518934,b4,102.4,25,1.23705101842813
543508,605151,b1,104.4,8,9.04168388590209
542882,608324,out,102.9,0,-18.6858969210421
622663,593428,out,92.8,31,-27.1398208772104
641941,621005,out,65.6,3,17.9930010952745
663765,543939,out,81.2,67,-50.2446115979438
642207,663457,out,71.7,-48,37.2557093674591
605280,593700,b1,71.9,16,33.9618475963199
664126,643418,b2,90.1,13,-42.7878965096211
429719,457763,out,93,-21,-24.685186931721
656738,467055,out,97,35,25.7378720988024
656638,650490,b2,99.4,-22,-26.9009340852051
502239,640461,out,81.5,61,21.4452360203489
658791,545350,out,64.8,47,27.0115196894851
572362,571771,b1,89.5,5,-31.0668888238143
608718,642211,out,71.6,-11,50.3909910594663
519043,543510,out,100.4,-5,1.64848395258787
543022,429664,out,98,-19,22.8367342649758
595918,488726,b2,71.4,36,-45.5200309739514
518715,443558,out,89.9,32,-4.848263183721
452657,465041,b1,100.9,16,-28.3198041010023
493603,500871,out,84.8,49,-46.1205851921446
502171,605421,b2,99.4,9,-45.4750683944602
598264,650333,out,92.5,5,23.5979718351254
456068,570731,out,103.3,-2,-40.2866822699613
543883,594777,b4,100.4,30,-13.7036217332249
543272,592567,out,72.3,50,-27.9961496930121
592390,643376,out,86,-20,17.0722037830683
621345,607680,b1,99,-5,41.0538727350274
641154,573262,b2,101.3,23,29.1805419456531
458681,452655,out,84,5,20.0761140364075
501985,676801,out,68.5,-4,-51.8875593284894
571951,430832,out,82.9,-21,20.3078509147035
548389,656555,out,78.8,47,-9.79681939819888
656794,642708,out,56.5,54,57.5196640361414
453385,600303,out,68.4,-35,46.2487851417795
543883,666198,out,103,-19,1.66012312203037
543208,543302,out,80,69,-34.5635182690038
605446,520471,out,83.9,-22,33.4909636525823
595191,446359,b1,71.5,28,15.8360811766509
519076,456488,b1,100.1,-9,-5.31629216891291
518876,500743,out,94.2,35,-15.5090086612872
598286,596144,out,111.4,6,-17.9063015225923
608678,518735,out,93,43,-36.0724214563152
676969,663611,b3,94.4,18,-11.0473714650036
453562,621573,out,88.3,41,34.5577394223494
518553,668670,out,70.6,54,20.7612695995745
656427,592663,b2,98.7,21,16.0090123261201
641712,516782,out,73.7,-14,-40.5051877524513
605513,642165,out,99,44,-19.050034138084
607644,641343,out,77.5,41,-13.5980760786807
608344,594838,out,98.8,8,9.09683529507739
543022,491676,out,92,33,8.54526131874142
641729,547989,b2,111.3,19,12.8839117844621
625643,664058,b1,97.7,6,-23.1610715065174
543339,621446,out,52.8,55,-25.7410742249926
543507,501659,out,92.5,-24,21.4176028600651
448179,592669,out,80,69,34.2686667339879
488984,476883,out,75.1,-40,49.1152603421154
579328,663656,out,98,32,-17.7566116699796
543699,543302,b4,98.5,27,-25.9674779119162
623402,640457,out,61.7,59,-35.0236082411936
656322,596019,out,87.7,10,-35.9761202357621
592705,646240,out,106.3,15,-0.537546215821246
448306,430832,out,88.6,-7,-22.7376866231349
663776,514917,b1,104.9,8,17.228021375764
570240,592192,b1,88.9,15,-22.5492508018048
628317,502517,b2,87.5,21,-44.637841098237
676969,456781,out,87.3,-5,12.8933473476162
543699,425783,out,56.3,-41,38.4876910175833
112526,592743,out,55.4,48,18.6185885130418
519293,622534,b1,91,-16,-25.9208958162196
608717,500208,b1,69.7,10,8.159420903222
656547,572073,out,88.5,44,-8.73215111679163
621381,593934,out,54.9,-28,10.0583020621681
605254,519306,b4,107.9,21,-25.1348560566416
605242,643396,out,56.2,18,-43.1210232371129
450203,650391,out,95.2,21,13.3103385994332
543037,543768,out,86.2,8,16.1565731641471
640444,571448,out,86.9,2,-42.3775985394589
642397,621043,b1,88.5,12,36.4225104276111
572020,649557,b1,75,21,-32.0216840869387
628317,514917,out,93.5,38,-4.45176400586781
643256,425772,out,94.5,-22,2.15466649946309
641778,605119,b2,90,7,-44.1674167068023
664199,518735,out,102.3,8,18.0179563345613
596001,592450,out,98.2,29,8.0417024999903
607237,501659,out,99.6,11,24.2526484316309
605446,596115,out,97,40,-27.6436443989913
544931,542303,out,46.6,20,-37.8867173760034
434538,593160,out,86.5,36,38.9529129855049
450212,598284,out,67.2,-3,-11.0143149354122
605242,570560,out,69,-21,45.7009436578818
677976,643436,b1,105.3,0,34.664369491501
592426,608365,out,95.6,-3,-40.1131284352694
656322,571448,b1,100.6,17,25.5480525419768
456501,605113,b1,74.7,20,-26.5071265208171
641835,461865,b1,87.2,6,-6.82461936157419
552640,592696,b1,100.9,15,-19.0373654683946
642397,606213,out,94.4,31,-19.8767596367398
453284,608324,b1,80.7,12,44.8512353281441
605501,642086,out,94.6,-37,2.1612884131483
641745,570256,out,91.8,-7,32.2834502307008
476595,608700,out,93.5,-9,-30.1652206292575
650895,666971,out,104.6,-5,10.3632160433297
542947,665742,b1,93.1,4,-25.204244538388
453343,621035,out,99.3,22,-17.5568878300754
643290,630105,out,97.6,14,-22.1696335105295
641816,516782,out,89.4,61,37.06637409377
656887,502054,b3,101.2,16,24.1055410891961
570632,641313,b1,101.4,11,31.899750127765
543208,605141,out,75.9,6,1.81674990126913
608344,665120,b4,111.1,17,14.119240676189
474463,456488,out,52,80,81.2429656731515
407793,543281,out,56.6,11,26.2597062404151
518876,429664,out,60.4,27,2.0751958107194
572971,641432,out,106.3,4,30.4412908479483
458681,448602,b1,94.6,13,-4.7219231579412
572955,621028,out,80.8,3,-39.1369849948843
573186,544369,out,77.9,-3,18.2337524178127
605194,543829,out,62.2,58,-10.2571766091299
523260,660670,out,102,17,9.20654916412695
573186,459964,out,72,-15,46.3500199744708
543475,608324,out,59.7,54,27.7065345914066
596295,643524,out,90.6,23,-15.0779449892115
668678,606132,out,90.8,-8,28.3458312484427
543506,446263,b1,94.8,3,-2.771853085377
592222,624413,b4,100.5,35,-28.5649699553375
547943,467092,b1,60.9,-28,-14.6132586304456
596133,546318,out,105.4,-12,29.5320578763867
571945,502517,out,95.6,-12,-6.26057746711755
592811,457708,out,96.1,-4,-10.4100510009329
593679,453056,out,93.9,31,11.485665548513
473879,518692,b1,87.2,18,-8.91501677258082
489119,476704,out,83.3,42,34.2158654301528
607625,516782,b1,83.1,-44,-27.2065002545598
607481,543333,out,84.4,-34,35.7508539863812
592662,518586,out,96.3,-3,38.8889168358799
608348,502054,out,90.4,-28,-39.8302060717552
502179,668942,b4,104.1,29,21.4595480341787
527048,593428,out,82.7,-18,-16.3368032983898
519326,605113,out,80,69,15.4415650615832
657024,519203,out,76,24,14.2246006800404
572020,514888,b4,108.9,21,-31.6094894663893
458681,614177,out,99.9,35,27.5570086825175
573009,623993,out,82.9,-21,45.7229367684375
607074,467793,b1,77,-58,-56.2401234564614
582494,518902,out,73.7,32,26.4123869946543
434622,493329,out,95.2,18,15.9610741245979
521655,609275,b2,87.6,20,47.4041360537537
606131,594840,out,82.9,-21,37.6789974367287
543045,592518,b2,99.3,23,23.4745240974204
670950,621512,out,80,69,35.112813149304
663465,476704,out,76,-17,-3.13946855069371
628317,578428,b2,100.3,25,23.2689081868909
608718,600303,out,93.7,46,36.4491343599967
642607,519346,out,90,45,-36.3899692143211
607200,500871,out,86.9,57,-12.9729173688025
621244,605141,b1,69.1,33,5.36000310672577
667498,643446,b2,100.7,15,44.1625460981115
548389,595978,b2,62.5,63,37.7465134922652
451596,596146,out,91,48,-16.9912082804481
641482,521692,b4,99.9,38,-41.5769911982844
430641,578428,out,105,2,-17.9526467316662
623167,622110,out,94.1,22,37.1290418122144
607229,545341,out,96.3,-15,-36.4618550341257
444468,641343,out,96.3,-29,20.7099668968236
657566,645302,b1,71.4,34,-7.70061146191321
663978,596115,b2,81.3,11,-43.3741166923232
475243,553882,b1,87.9,14,-22.4046118898558
592662,514888,out,98.7,27,4.86879490923965
593576,623993,out,91.3,-7,16.2465623922804
543699,462101,out,74.5,-13,-31.7092693227598
543101,518934,b1,107.5,5,-2.80522408204746
663776,641313,b1,78,13,23.555840322422
501985,573627,b2,90.9,22,43.0860608249456
606131,456501,out,70.4,-28,-20.3210708326201
446372,596748,out,67.1,-22,-4.97340288254477
434628,488726,out,87.1,4,44.8739276359599
545333,605113,out,86.2,47,50.6703044262063
664199,501896,out,91.3,-27,-17.8341648789901
606131,595281,out,97.2,39,-0.798186774917551
474463,514917,b2,90.2,-13,-46.2972743585792
543339,467092,out,99.5,34,21.0691785167584
502748,660162,out,77.4,34,-36.4791198510589
458690,435079,b2,104.1,21,-37.8170458595402
446899,474568,b1,85.1,7,35.3482242084206
592866,605113,out,59.6,39,-10.0595220070587
554431,405395,out,76,79,75.0226768390193
553878,446653,out,90.9,-33,41.5147781027789
571787,608369,b1,72.7,25,1.15007446558229
570632,446308,out,70.4,-49,26.486239975733
500779,624577,out,85.8,48,-3.68215399404886
642558,605480,out,52.6,-38,26.7573181718765
573186,489149,out,83.2,-41,17.5784312105211
605397,527038,out,84.6,-17,-7.5658326570768
519141,435622,b4,105.7,26,-0.0281874917468034
664092,542932,b1,101.4,-7,2.83567493319694
571578,656514,out,81.8,7,20.3260565271979
641927,642708,b1,67.2,30,26.7015416588596
608678,435079,b1,74.2,17,-22.3274161779067
572140,456715,out,82.9,-21,-20.2329386470363
490063,576397,out,91.6,49,39.8307816214783
