"id","site","year","Ax","Ly","flCt","capsuleCt","nCapsulesHarvested","ovuleCt","embryoCt","nn1Dist","nn2Dist","nn3Dist","nn4Dist","nn5Dist","nn6Dist","nn7Dist","nn8Dist","nn9Dist","nn10Dist","nn1DistNotConsumed","nn2DistNotConsumed","nn3DistNotConsumed","nn4DistNotConsumed","nn5DistNotConsumed","nn6DistNotConsumed","nn7DistNotConsumed","nn8DistNotConsumed","nn9DistNotConsumed","nn10DistNotConsumed","fecundity","flCtNotConsumed","flCtUndamaged"
"LP375","sppw",2021,683292.177,191992.211,3,0,NA,NA,NA,4.27931793626685,5.31322209216392,5.40730958988018,5.48320873211244,7.92509463667289,9.18958638897548,9.6020769107915,9.92154569615721,12.8339728065775,12.9330222686034,5.31322209216392,5.40730958988018,5.48320873211244,9.6020769107915,9.92154569615721,12.8339728065775,12.9330222686034,14.2043362745994,16.8681866542242,24.4223522617901,0,3,0
"LP376","sppw",2021,683283.367,191996.774,1,1,1,419,124,5.5978881732332,8.34091775530173,9.45300724636826,9.92154569615721,10.2722133934503,12.6252752841285,13.8769818404747,14.1243264264158,14.2845254034027,14.9154104536214,5.5978881732332,8.34091775530173,9.45300724636826,9.92154569615721,12.6252752841285,14.2845254034027,14.9154104536214,14.9306391691954,18.3428253003736,18.4835400558927,124,1,1
"LP377","sppw",2021,683286.771,191992.33,1,0,NA,NA,NA,2.91906097916185,3.94363918226622,5.40730958988018,5.43069792935325,5.5978881732332,8.64495373036666,9.07730279323302,9.13613643725765,10.1742046372037,10.6641247647982,2.91906097916185,3.94363918226622,5.40730958988018,5.5978881732332,9.07730279323302,10.1742046372037,10.6641247647982,10.7170205747478,14.5423533171064,19.3190466896327,0,1,1
"LP378","sppw",2021,683287.42,191989.484,1,0,NA,NA,NA,1.14771294313843,2.80621969918075,2.91906097916185,5.48320873211244,5.72871853035521,6.16297209144731,8.01812072737589,8.11224383262033,8.1834289268095,8.34091775530173,1.14771294313843,2.91906097916185,5.48320873211244,6.16297209144731,8.11224383262033,8.1834289268095,8.34091775530173,8.73197028174359,12.1114339778906,19.1480605806347,0,1,1
"LP379","sppw",2021,683288.222,191988.663,1,0,NA,NA,NA,1.14771294313843,2.61187480552739,3.94363918226622,4.82792388093823,5.27013510264417,5.31322209216392,7.25771210507953,7.70161963481101,7.78753054565267,9.00073608101015,1.14771294313843,3.94363918226622,5.27013510264417,5.31322209216392,7.70161963481101,7.78753054565267,9.00073608101015,9.45300724636826,11.7442466765644,19.7880793660248,0,1,1
"LP380","sppw",2021,683286.275,191986.922,1,0,NA,NA,NA,2.61187480552739,2.80621969918075,3.73955625709474,4.10330817753263,5.3127534292306,5.38098299569616,5.43069792935325,6.50655361930179,7.92509463667289,9.30527807216879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"LP381","sppw",2021,683288.39,191983.838,1,0,NA,NA,NA,0.443365537678362,3.73955625709474,4.3174015333082,4.4467679273563,4.82792388093823,5.72871853035521,8.04303754813297,8.203781384285,8.64495373036666,9.0031498932023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"LP382","sppw",2021,683288.372,191983.395,1,0,NA,NA,NA,0.443365537678362,4.10330817753263,4.12117034342494,4.25334362583689,5.27013510264417,6.16297209144731,7.73972880663261,8.2361055117393,9.07730279323302,9.29894515523327,4.12117034342494,4.25334362583689,5.27013510264417,6.16297209144731,7.73972880663261,8.2361055117393,9.07730279323302,9.6020769107915,14.2845254034027,19.8097832647655,0,1,0
"LP383","sppw",2021,683284.53,191981.904,1,0,NA,NA,NA,0.134346566747121,4.04603423124299,4.12117034342494,4.3174015333082,5.05892330448962,5.3127534292306,7.2562284969708,7.70161963481101,8.11224383262033,10.6641247647982,0.134346566747121,4.04603423124299,4.12117034342494,5.05892330448962,7.70161963481101,8.11224383262033,10.6641247647982,12.8339728065775,14.9154104536214,16.2643906740819,0,1,1
"LP384","sppw",2021,683284.398,191981.879,1,0,NA,NA,NA,0.134346566747121,3.95691218000531,4.25334362583689,4.4467679273563,4.96027438766758,5.38098299569616,7.19122138443806,7.78753054565267,8.1834289268095,10.7170205747478,0.134346566747121,3.95691218000531,4.25334362583689,4.96027438766758,7.78753054565267,8.1834289268095,10.7170205747478,12.9330222686034,14.9306391691954,16.1414513907476,0,1,1
"LP385","sppw",2021,683280.217,191984.548,1,0,NA,NA,NA,4.96027438766758,5.05892330448962,6.4757146323811,6.50655361930179,8.203781384285,8.2361055117393,8.73197028174359,9.00073608101015,9.72360247030109,10.1742046372037,4.96027438766758,5.05892330448962,6.4757146323811,8.2361055117393,8.73197028174359,9.00073608101015,10.1742046372037,11.5806038269835,12.6252752841285,13.8568580132348,0,1,1
"LP386","sppw",2021,683282.413,191978.456,1,1,NA,NA,NA,3.43224780574189,3.95691218000531,4.04603423124299,6.4757146323811,7.73972880663261,8.04303754813297,9.30527807216879,11.7442466765644,12.1114339778906,14.5423533171064,3.95691218000531,4.04603423124299,6.4757146323811,7.73972880663261,11.7442466765644,12.1114339778906,14.5423533171064,15.4579592765951,15.953476925095,16.8681866542242,0,1,1
"LP387","sppw",2021,683282.206,191975.03,1,0,NA,NA,NA,3.43224780574189,7.19122138443806,7.2562284969708,9.72360247030109,10.3919575152833,10.7620964500383,12.5688672918432,12.6252582151801,14.9013739299228,15.3656731710758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"LP388","sppw",2021,683278.014,191963.121,1,0,NA,NA,NA,12.6252582151801,15.953476925095,19.8145910883866,19.8811303753243,21.5399521355025,22.7667134211149,23.1701416698292,24.2955410929171,25.1938826305092,27.5063088763105,15.953476925095,19.8145910883866,19.8811303753243,21.5399521355025,22.7667134211149,24.2955410929171,27.5063088763105,27.5437662638763,27.9907235526437,30.4934538876487,0,1,1
"LP389","sppw",2021,683268.68,191985.552,1,0,NA,NA,NA,3.29650921434769,11.5806038269835,15.4579592765951,16.1414513907476,16.2643906740819,17.1366612850551,17.6482555794901,18.4835400558927,19.1480605806347,19.3190466896327,3.29650921434769,11.5806038269835,15.4579592765951,16.1414513907476,16.2643906740819,18.4835400558927,19.1480605806347,19.3190466896327,19.7880793660248,19.8097832647655,0,1,1
"LP390","sppw",2021,683266.882,191988.315,1,1,NA,NA,NA,3.29650921434769,13.8568580132348,18.3959735267983,18.5286239640072,18.6609847543574,18.7763900950498,19.4429652574288,20.280931955923,20.2902081309814,20.5712421842337,3.29650921434769,13.8568580132348,18.3959735267983,18.5286239640072,18.6609847543574,18.7763900950498,20.2902081309814,20.5712421842337,21.342837299633,22.0460087090549,0,1,1
"LP391","sppw",2021,683241.519,191979.809,1,0,NA,NA,NA,25.6548531471232,26.7513327705464,27.7615195910492,32.2249291077788,32.3075303915369,38.9870917740483,40.1294700812194,40.9163762446975,40.9667036750932,42.928935940764,25.6548531471232,26.7513327705464,27.7615195910492,38.9870917740483,40.1294700812194,40.9163762446975,42.928935940764,43.0619918954627,45.1560220679338,46.9095664657676,0,1,1
"LP392","sppw",2021,683220.286,191965.41,2,0,NA,NA,NA,25.6548531471232,33.5418808357729,35.2992516918575,36.2680211343313,38.9044966166907,42.21845662741,43.7713994521617,44.4897728135488,50.0543181154234,51.5707168555945,25.6548531471232,36.2680211343313,38.9044966166907,51.9213466793935,52.4183116859764,57.5518067917839,57.7733632827471,62.9125409199002,63.481983625257,63.7209378618501,0,2,2
"LP393","sppw",2021,683206.012,191932.069,1,0,NA,NA,NA,3.16741219292436,12.4651667056533,15.2493583143505,16.4835069084142,16.5097683205839,17.2760458438715,17.8299024394457,20.1117203639908,20.3196164580147,20.9387376171266,3.16741219292436,23.020033231948,36.2680211343313,42.1370214657018,43.2494080884053,44.0878364744887,53.5185478129136,55.0108181451542,59.4966776299375,63.8241021010037,0,1,1
"LP394","sppw",2021,683206.662,191928.969,1,0,NA,NA,NA,3.16741219292436,10.0292612389769,12.0970049599098,13.3619796437652,13.3917007881779,14.9090797837884,15.6356202627168,16.9443499727805,17.7750086638411,19.1487463036125,3.16741219292436,21.7948051150164,38.9044966166907,40.6134556274626,42.3332540681688,43.1392701028193,53.6304588177536,54.4928606333469,61.6418368399,65.0293829741781,0,1,1
"LP395","sppw",2021,683207.835,191916.929,2,0,NA,NA,NA,1.62223580282345,1.7024972833786,5.11978368683979,6.15341888708666,7.07131741615594,8.65366477280882,9.3194842132129,9.56998735634322,9.72059900419561,9.78893630585752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"LP396","sppw",2021,683215.078,191923.514,1,0,NA,NA,NA,4.88034066433555,5.71153657085385,9.78893630585752,10.0292612389769,11.3797900244147,11.4683013999227,12.1199668728969,12.3468740173263,12.4651667056533,14.4583055715293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
