Date,year,ID,plot_number,plot_number_year,mtqM,Precip_cum,Precip_7day,Ta_7day,Fsd_7day,Date_num
2022-07-12,2022,NAM8,91,91_2022,27.484666666666666,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2022-07-19,2022,NAM8,91,91_2022,48.83866666666667,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM41,91,91_2021,30.545,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM8,91,91_2022,25.2354,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM41,91,91_2021,28.828966666666663,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2021-07-07,2021,NAM41,91,91_2021,20.21475,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM41,91,91_2021,25.8102,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM8,91,91_2022,19.3837,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM8,91,91_2022,22.1585,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM30,92,92_2021,17.486333333333334,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM30,92,92_2021,29.069533333333336,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM9,92,92_2022,22.0395,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM30,92,92_2021,17.3768,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM9,92,92_2022,46.078966666666666,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM30,92,92_2021,21.13645,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM9,92,92_2022,15.1815,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM30,92,92_2021,20.5517,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2021-07-07,2021,NAM30,92,92_2021,32.4303,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM30,92,92_2021,33.172866666666664,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM9,92,92_2022,40.9576,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM9,92,92_2022,22.0036,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM9,93,93_2021,13.087066666666669,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM9,93,93_2021,17.722749999999998,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM54,93,93_2022,27.4407,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM9,93,93_2021,19.6584,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM54,93,93_2022,25.898466666666668,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM9,93,93_2021,25.3633,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM54,93,93_2022,19.13315,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM9,93,93_2021,21.8407,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2021-08-11,2021,NAM9,93,93_2021,32.6354,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM54,93,93_2022,30.565433333333335,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM54,93,93_2022,13.8219,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM8,94,94_2021,17.8397,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM8,94,94_2021,18.588,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM42,94,94_2022,18.653066666666668,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM8,94,94_2021,28.102166666666665,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM42,94,94_2022,18.5007,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM8,94,94_2021,27.0049,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM42,94,94_2022,18.877,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM8,94,94_2021,25.8057,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2021-07-07,2021,NAM8,94,94_2021,27.66165,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM8,94,94_2021,53.42033333333333,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM42,94,94_2022,15.4755,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM42,94,94_2022,17.621166666666667,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM39,95,95_2021,14.0959,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM39,95,95_2021,39.21426666666667,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM50,95,95_2022,18.394233333333332,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM39,95,95_2021,20.2787,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM50,95,95_2022,15.672966666666667,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM39,95,95_2021,21.688933333333335,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM50,95,95_2022,13.2517,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM39,95,95_2021,25.4693,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2021-07-07,2021,NAM39,95,95_2021,35.4839,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM39,95,95_2021,35.07213333333333,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM50,95,95_2022,13.3296,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM50,95,95_2022,26.0801,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM18,96,96_2021,21.777666666666665,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM18,96,96_2021,36.536433333333335,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM64,96,96_2022,16.742366666666666,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM18,96,96_2021,19.0635,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM64,96,96_2022,24.695233333333334,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM18,96,96_2021,27.112233333333332,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2021-07-28,2021,NAM18,96,96_2021,23.302533333333333,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2022-07-06,2022,NAM64,96,96_2022,12.1618,-1.5942576088764038,-0.9644463154040352,1.9674059858753663,1.7075997427866596,0.9907079330256552
2021-07-07,2021,NAM18,96,96_2021,32.3382,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2022-08-20,2022,NAM64,96,96_2022,15.802700000000002,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM64,96,96_2022,19.7374,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM64,97,97_2021,19.224466666666668,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM64,97,97_2021,20.383566666666667,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM34,97,97_2022,28.487433333333335,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM64,97,97_2021,16.606099999999998,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM34,97,97_2022,25.21923333333333,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2022-07-26,2022,NAM34,97,97_2022,23.3132,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM64,97,97_2021,21.612833333333334,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2022-07-06,2022,NAM34,97,97_2022,21.0059,-1.5942576088764038,-0.9644463154040352,1.9674059858753663,1.7075997427866596,0.9907079330256552
2021-07-07,2021,NAM64,97,97_2021,27.9416,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM64,97,97_2021,23.3797,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-04,2022,NAM34,97,97_2022,18.36955,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM33,98,98_2021,20.16115,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM33,98,98_2021,30.081200000000003,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM13,98,98_2022,24.03255,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM33,98,98_2021,19.0101,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM13,98,98_2022,7.7769,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM33,98,98_2021,21.1007,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM13,98,98_2022,19.9719,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM33,98,98_2021,42.1185,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2022-07-06,2022,NAM13,98,98_2022,17.910266666666665,-1.5942576088764038,-0.9644463154040352,1.9674059858753663,1.7075997427866596,0.9907079330256552
2021-08-11,2021,NAM33,98,98_2021,22.551433333333332,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM13,98,98_2022,15.1935,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM13,98,98_2022,16.9221,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM2,99,99_2021,16.9121,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM2,99,99_2021,46.7289,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM14,99,99_2022,19.119066666666665,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM2,99,99_2021,19.11436666666667,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2021-07-20,2021,NAM2,99,99_2021,21.4462,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM14,99,99_2022,15.0291,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM2,99,99_2021,21.9156,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2022-07-06,2022,NAM14,99,99_2022,28.34305,-1.5942576088764038,-0.9644463154040352,1.9674059858753663,1.7075997427866596,0.9907079330256552
2021-07-07,2021,NAM2,99,99_2021,30.779649999999997,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM2,99,99_2021,21.422266666666665,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM14,99,99_2022,25.237,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM14,99,99_2022,13.5287,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM6,100,100_2021,20.89255,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM6,100,100_2021,37.1943,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM32,100,100_2022,18.672066666666662,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM6,100,100_2021,15.6776,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM32,100,100_2022,36.2002,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM6,100,100_2021,22.645433333333333,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2021-07-28,2021,NAM6,100,100_2021,19.6271,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2022-07-06,2022,NAM32,100,100_2022,20.203733333333332,-1.5942576088764038,-0.9644463154040352,1.9674059858753663,1.7075997427866596,0.9907079330256552
2021-07-07,2021,NAM6,100,100_2021,36.19003333333333,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM6,100,100_2021,24.6561,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM32,100,100_2022,20.23465,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM32,100,100_2022,8.3457,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM54,101,101_2021,28.5039,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM54,101,101_2021,36.2977,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM26,101,101_2022,21.2674,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2022-07-19,2022,NAM26,101,101_2022,20.3209,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM54,101,101_2021,21.3704,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM26,101,101_2022,25.3218,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM54,101,101_2021,30.5831,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2022-07-06,2022,NAM26,101,101_2022,21.0906,-1.5942576088764038,-0.9644463154040352,1.9674059858753663,1.7075997427866596,0.9907079330256552
2021-07-07,2021,NAM54,101,101_2021,45.662099999999995,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM54,101,101_2021,31.960466666666665,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM26,101,101_2022,16.0885,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM26,101,101_2022,22.6912,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM37,102,102_2021,19.686866666666667,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM37,102,102_2021,27.2757,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM48,102,102_2022,22.563933333333335,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM37,102,102_2021,21.117733333333337,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM48,102,102_2022,22.8375,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM37,102,102_2021,26.286666666666665,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM48,102,102_2022,17.365433333333332,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM37,102,102_2021,23.1676,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2022-07-06,2022,NAM48,102,102_2022,28.484866666666665,-1.5942576088764038,-0.9644463154040352,1.9674059858753663,1.7075997427866596,0.9907079330256552
2021-07-07,2021,NAM37,102,102_2021,38.77235,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM37,102,102_2021,27.334533333333333,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-04,2022,NAM48,102,102_2022,21.8969,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM48,103,103_2021,17.282333333333334,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM48,103,103_2021,32.9979,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM11,103,103_2022,32.2786,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM48,103,103_2021,14.8037,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM11,103,103_2022,21.358066666666662,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM48,103,103_2021,17.260566666666666,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM11,103,103_2022,21.773533333333333,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM48,103,103_2021,16.923,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2022-07-06,2022,NAM11,103,103_2022,17.827666666666666,-1.5942576088764038,-0.9644463154040352,1.9674059858753663,1.7075997427866596,0.9907079330256552
2021-08-11,2021,NAM48,103,103_2021,21.177433333333333,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM11,103,103_2022,21.565550000000002,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM11,103,103_2022,19.2356,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM28,104,104_2021,13.42885,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM28,104,104_2021,17.1599,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM6,104,104_2022,29.116466666666668,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2022-07-19,2022,NAM6,104,104_2022,25.0055,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM28,104,104_2021,18.345333333333333,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM6,104,104_2022,17.9251,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM28,104,104_2021,34.66525,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2022-07-06,2022,NAM6,104,104_2022,15.934933333333332,-1.5942576088764038,-0.9644463154040352,1.9674059858753663,1.7075997427866596,0.9907079330256552
2021-07-07,2021,NAM28,104,104_2021,23.1761,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM28,104,104_2021,27.28536666666667,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM6,104,104_2022,34.118566666666666,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
2022-08-04,2022,NAM6,104,104_2022,0.24268,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-30,2021,NAM36,105,105_2021,17.95215,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM4,105,105_2022,24.6295,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM36,105,105_2021,17.063566666666667,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM4,105,105_2022,20.691266666666667,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM36,105,105_2021,14.6217,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM4,105,105_2022,16.787166666666668,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM36,105,105_2021,24.10535,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2022-07-06,2022,NAM4,105,105_2022,28.7081,-1.5942576088764038,-0.9644463154040352,1.9674059858753663,1.7075997427866596,0.9907079330256552
2021-07-07,2021,NAM36,105,105_2021,36.5235,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM36,105,105_2021,26.525833333333335,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-04,2022,NAM4,105,105_2022,29.739066666666663,-0.43474291502274,0.7229593605606408,-0.4476227182455092,0.26074304398912485,1.1459792512687523
2021-06-24,2021,NAM4,106,106_2021,24.3029,-0.8163990379411903,0.46952634849685665,-1.140715404638622,-0.9225733171225188,-1.0278192041346077
2021-06-30,2021,NAM4,106,106_2021,22.09125,0.22723815089201369,2.9365606964572875,0.6387272807550961,-1.54297943156357,-0.9956941038084496
2022-07-12,2022,NAM15,106,106_2022,22.889033333333337,-1.2118618423088867,0.12159289139050788,0.7529157960053651,0.3472299634585683,1.0228330333518132
2021-07-13,2021,NAM4,106,106_2021,16.85635,0.8453336936288064,-0.522728325633863,-1.0686686066652171,-1.0956552677147309,-0.9260897197684408
2022-07-19,2022,NAM15,106,106_2022,24.701233333333334,-1.0587556069520667,-0.5442056995609819,0.02483326634299472,-0.02693321936221961,1.060312317065664
2021-07-20,2021,NAM4,106,106_2021,20.990766666666666,1.098784917375684,-0.2528293268860443,-0.7996184607684895,-0.8228785876056652,-0.8886104360545897
2022-07-26,2022,NAM15,106,106_2022,20.470633333333332,-1.030156052521485,-0.9057414934418028,0.5881310689221091,-0.7136157775996408,1.0977916007795152
2021-07-28,2021,NAM4,106,106_2021,20.4557,1.2730942706724184,-0.48263722768918743,1.2213633111432969,1.2097415995831735,-0.8457769689530457
2022-07-06,2022,NAM15,106,106_2022,29.098133333333333,-1.5942576088764038,-0.9644463154040352,1.9674059858753663,1.7075997427866596,0.9907079330256552
2021-07-07,2021,NAM4,106,106_2021,31.4313,0.701842825709854,0.3893441526075056,-0.4410944994062643,1.825119740496843,-0.9582148200945988
2021-08-11,2021,NAM4,106,106_2021,26.530466666666666,1.4146127555271923,-0.7911954994269006,0.6757188534826407,0.12801918598449086,-0.7708184015253435
2022-08-20,2022,NAM15,106,106_2022,34.02466666666667,-0.13395449773558926,-0.3143977987578387,-1.8853749860972968,0.1687617027022186,1.2316461854718403
